x,y,cluster
0.41663786705689754,0.41364322554835037,0
0.42095115401936867,0.4183894374495141,0
0.39475599485615853,0.4266717546734871,0
0.43068247507030666,0.43899002360351747,0
0.43560847613859177,0.43221845393225544,0
0.3906532676934556,0.408122196991445,0
0.43212246403696847,0.434044564864707,0
0.40507442756213413,0.4413948171088894,0
0.39977573334531985,0.42936835837810966,0
0.4360334256179756,0.40357547024426327,0
0.4223057638305472,0.4476157832682528,0
0.4187915436615411,0.41652565495983446,0
0.4191843748416101,0.41816148503813094,0
0.4098749027364429,0.42850409713045196,0
0.41966418698127406,0.4141883321827476,0
0.40865873225135346,0.40168926327549936,0
0.41897911114097297,0.4250167112566465,0
0.4216693501623131,0.41737615543541134,0
0.4119026662638863,0.4173366701195467,0
0.4240281845423541,0.42346598864567686,0
0.4197267417767701,0.42053094457361506,0
0.41841237470467346,0.4023509610943214,0
0.4179105375303184,0.4144340561229129,0
0.4386104533198918,0.443296692232933,0
0.420947436028573,0.44051482540138537,0
0.41091519503367147,0.4287945523075428,0
0.41928034282966636,0.4202410417913674,0
0.42645242682166107,0.4021667370814231,0
0.4224920192272859,0.456917776249733,0
0.4277165139406276,0.4185710358498341,0
0.40350158102662975,0.4302753724499218,0
0.4408778938255263,0.4049336800518217,0
0.4192053982459552,0.41971586856051024,0
0.4178836331279994,0.4318679644018955,0
0.42449289747935576,0.4021174028861656,0
0.41085098678848486,0.4292686657686046,0
0.4117507877523618,0.4083056216926157,0
0.4186851850463587,0.4141008191238793,0
0.4171839445773537,0.42080964463868253,0
0.41962219908776927,0.4214061027840144,0
0.44588107572832647,0.41339786824107677,0
0.41885382140010424,0.41918726992529587,0
0.4146578200272941,0.4133160802452014,0
0.41950030628666196,0.4204064032146747,0
0.43096841776759565,0.4176110257611816,0
0.43744904943113844,0.420575976352282,0
0.4270034159053473,0.4375992014828676,0
0.44161937563264514,0.42276257079366414,0
0.4237284219832657,0.42212371876985705,0
0.42252109310116637,0.4177854935666421,0
0.43968120302901714,0.4339499727617706,0
0.4226061795327545,0.42411038175196514,0
0.41839521299664917,0.4201551831396163,0
0.42133777283304746,0.43740719027359176,0
0.42887890185850996,0.4198073461605605,0
0.40511923556863083,0.41928170178854113,0
0.4176259787887916,0.42037389866776015,0
0.41179045037667433,0.41053915586438794,0
0.40725027509167344,0.41142169941476725,0
0.4204782534587141,0.4205950235414167,0
0.42075049697575534,0.4200918961062935,0
0.4038792766915344,0.4165451220654061,0
0.421097279583216,0.4199037848474895,0
0.4195183908703156,0.42119130931493254,0
0.4150900500361795,0.42337180833779703,0
0.4210492590655114,0.42037123649631125,0
0.4188826829835218,0.4186129470834929,0
0.45235817723012456,0.4005891939631291,0
0.4134369420529076,0.40735019569396846,0
0.4205018011563208,0.4198801282578465,0
