x,y,cluster
3.5979771210503118,2.4570286314430883,0
3.010004754494782,1.398645436867915,0
3.6660668215075485,2.843373980998057,0
3.021847660833281,2.9267594166200115,0
4.105448725138695,1.906029970948435,0
3.2063857467179275,2.050108413369299,0
2.089981223379448,2.8144767093200134,0
4.570660041226213,0.4784448562547563,0
3.087775713047638,2.391647139310603,0
2.0477793474600414,3.323642479950916,0
4.121109323202237,2.6182010595245644,0
3.431578880847839,2.0035618345888393,0
4.20094015939076,2.385409583537067,0
4.957083494607733,3.387444657062066,0
1.8429305298319545,2.329483903550573,0
4.157900309451328,3.225400512630798,0
3.329453752259142,2.2295012998460435,0
1.9646431948356466,2.332247561396305,0
2.706381449465284,2.016775054539254,0
3.6990617022992605,1.036961002488536,0
2.723995388140568,3.1245227684542813,0
2.6539584546097084,1.2548608720707164,0
3.5979847909081233,2.025455271340766,0
2.0280235405572604,1.0602111100616147,0
3.1056779395660246,0.9935135783701075,0
3.7140601597312597,2.012193693765751,0
5.18891608426595,1.6607869848479226,0
1.9252110742507722,2.308412362994752,0
4.051734993518791,2.6625846919914413,0
3.506583106906013,1.4483551380696538,0
2.974764454709602,2.735162364517201,0
4.424229295459812,0.7110284500469659,0
4.0225160022148465,1.0059292166039357,0
5.148742473642983,2.0027156906280927,0
3.201400578452472,1.3797038197192222,0
2.2792408560248187,0.8908089374765664,0
2.819282924965008,2.734808609917357,0
3.4283498786743407,1.1992416668614694,0
4.537732222307279,1.772807567130749,0
3.3334873001925973,-0.23843638170049264,0
2.615020910783333,2.3217569778506286,0
4.669773267279778,0.44021393871204695,0
4.175407997294157,0.8237068948272628,0
5.33114680535444,1.5043570292768664,0
3.2733087747081084,1.241807835573832,0
2.9790567576881104,0.9204939207254619,0
3.7001596476997745,0.7011047042971967,0
4.3831887082561085,2.4627969572549437,0
2.4307841624140525,1.5052284258180593,0
4.175400285380761,1.589647765278798,0
3.2606127300109597,7.491270929473094,1
1.280071054215803,8.126592201194503,1
2.5451349114639052,9.625870598368751,1
3.5766300790069696,7.521534369676295,1
2.5426307862674813,9.63875835949524,1
3.6913319025676303,7.251254842228713,1
3.469477836323123,7.2029217396364205,1
3.0429291663340416,6.807909521830098,1
1.8259887837311197,8.104723713328703,1
1.966752653733103,9.300801760460217,1
2.8607547669959534,9.12411177205288,1
5.165479871519951,9.002506167027567,1
2.31611207894752,9.782252429540911,1
2.8944750905729704,7.431926612295508,1
2.679186574488931,7.076423666504837,1
3.626652840648338,7.932837009857126,1
3.117621417059299,8.116441568767122,1
3.6032971466262933,7.882367484823795,1
2.3138429714277464,8.201203856184991,1
2.3215384132770946,8.984772279595948,1
0.8108284439494096,7.711877716131786,1
1.8936639215073061,9.68599639686676,1
1.8813682573827162,8.324551427123144,1
1.8585931815808792,9.508380352986272,1
1.9672064847183508,8.492898952704662,1
5.084773823833024,9.046807108431132,1
2.972454690421356,9.050726739533479,1
3.7805757442749472,8.18940904005587,1
2.95903770900609,8.148697581501855,1
3.149699617411356,7.913723881965695,1
3.3088242496908413,10.16721482427117,1
3.3339294628205423,9.518615483000474,1
3.262275792215784,9.039588149591719,1
2.9872201888109973,7.35349552813254,1
2.357725462802149,8.297216493775139,1
2.287453954293091,6.272826736216276,1
2.1625763698412017,9.53421166154348,1
1.8632404192257264,8.757327668183121,1
1.8916971544680676,7.4362719529401655,1
3.0953159699206436,9.032571668926998,1
2.7763918283811333,9.350168332912858,1
5.08099207460018,8.009958430662655,1
3.8032449184072985,9.325532688008819,1
2.9423113837801242,9.534036007246849,1
2.371210728577248,9.284935553397238,1
2.2574361347006495,9.177523118447525,1
3.171387354916169,8.307592041578634,1
3.1905015670152146,10.097321828295653,1
2.8285936096384994,8.75999658017815,1
3.7263755571812345,8.903060603057915,1
3.544967434069406,9.328100059819137,1
2.9818466796278043,8.525179395098439,1
2.999228915197668,8.604257814245305,1
2.9750716148055205,10.051945848794096,1
3.6909164145100206,7.918607474476975,1
2.8699722121819082,8.888646989963888,1
3.242132358868146,9.854978340163228,1
2.8434378501735895,7.978304429619451,1
2.891349992734644,7.931466399858797,1
1.6280299149557615,9.580036633867477,1
3.904014442199506,9.218237048895139,1
3.3260691598286223,9.146274194672836,1
2.771794586860031,10.172431319360197,1
4.145019276566378,7.310481275648923,1
3.212965423377999,8.83006412914324,1
5.228007734198886,9.719000366304309,1
4.032183944756075,7.317344508438859,1
2.7834295040354444,6.791171814687651,1
2.2197205199522685,7.656119521940829,1
2.6040660236731337,8.557415977066594,1
2.1218455815480737,6.973592943013786,1
3.5134444091560035,7.775920078551649,1
3.6353028051745517,9.587769582037337,1
4.461168167922254,8.270082836059638,1
2.3562787907948746,8.702838433183723,1
3.026872305137443,8.323833652158003,1
3.4230507952714877,8.028799573370733,1
3.829769184714075,9.093580880092174,1
2.6933934948396367,8.172545212842039,1
2.3158431673775253,9.733592326424986,1
3.7222606873865165,8.069672674438767,1
4.62363534793593,7.662913291262214,1
2.637994935233207,8.279089085494677,1
1.872699455917872,9.196725613443872,1
2.8490532408362577,9.536018565850155,1
2.0442405361545832,8.383814963433675,1
2.259300592952074,9.990291310795163,1
3.1852873324887545,8.624329513459312,1
4.0023549063127115,7.661322131895056,1
4.732336893610142,7.486207859341324,1
3.590794649600583,8.73426456179249,1
2.361055956733596,8.34855234338419,1
