x,y,cluster
-0.5140074981313494,-0.6454303821446863,0
0.773853186624761,-0.5587984775119966,0
0.5379576993606218,-0.6978162574975811,0
0.6731477813808197,-0.5028596909976067,0
-0.85436286229562,-0.2503632178773513,0
-0.5977679075446377,-0.6966439322078636,0
0.9537859216842989,-0.3896794303445148,0
-0.8605282123863615,-0.22981458523587642,0
0.29260848415049534,-0.9044135754857539,0
-0.6860948273820198,-0.3836219778261451,0
0.4908890856716187,-0.8558137386754637,0
1.1747736186951956,-0.029698799495973704,0
-0.6552012652696371,-0.2575680124732789,0
0.967730185572287,-0.38960708945801037,0
0.530565745664573,-0.6708986397186408,0
0.885308353632407,-0.0034243837780924546,0
-0.024884068910020374,-0.7303382064929718,0
-0.45615322645653733,-0.5833428470092108,0
0.6135023431569279,-0.396799314855491,0
0.6435173970120304,-0.5801808683992011,0
-0.37446645368685866,-0.7060330468994385,0
-0.3844696069615661,-0.7530589565072233,0
0.6221902596121934,-0.7271824072848173,0
-0.9279909923351202,-0.012339784283379895,0
-0.8382185903346717,-0.427769598979772,0
0.779162860580158,-0.4690775600822335,0
0.6753474791596598,-0.7781589621991294,0
-0.5743948150727363,-0.6287053425255038,0
0.0903712888007836,-0.8080469306989326,0
0.8877563283157569,-0.1017113760576584,0
-0.634634093252566,-0.4833516100929763,0
-0.6226145972388001,-0.673000178761658,0
-0.7613879421449337,0.03350366740254457,0
-0.8151971581760197,-0.43819605721258775,0
0.6849537966975435,-0.5605216668984137,0
0.2337721692827316,-0.703758429823206,0
0.9452174178311955,-0.22403241559449896,0
0.7471842137121035,-0.10961365152873564,0
-0.01128138964241765,-0.7481653315728007,0
-0.6825071002401547,-0.4041915552495819,0
0.6574218858080595,-0.6024724278522182,0
-0.8933819158460349,0.026420703779650334,0
0.7156626912772445,-0.49760895127108684,0
-0.7823438335561029,-0.4424627305656425,0
-0.7086690348907947,-0.15398074392106872,0
-0.678515582920367,-0.2693361822515725,0
0.02846768932262045,-0.7939688102370395,0
0.5184685636089251,-0.603171425118928,0
0.9655554375720182,-0.08954707382436078,0
0.14246962627611592,-0.7822116963969942,0
0.5865397128190618,-0.7524489384524138,0
0.7142903045098935,-0.3775429708792447,0
-0.8289417308026337,-0.3454928617930302,0
0.9029366706461041,-0.34911585226989017,0
-0.7635247795774562,0.05671040606536959,0
0.8746368573706674,-0.4120206744229087,0
0.8457738392737387,-0.6354869506957919,0
-0.0022587260233754014,-0.7928506416457954,0
0.5190600533262951,-0.618212415469584,0
0.01874639061805905,-0.7731964277397809,0
0.3363794344522354,-0.6957050606586959,0
-0.30274207740000425,-0.7291935550882684,0
0.2249056566215032,-0.8632109036221806,0
0.18422508184787623,-0.6848457345722581,0
-0.12693961902534345,-0.6649541779913457,0
-0.7925233357128336,0.061747696924626616,0
-0.8523055000305224,-0.3911062576131225,0
-0.7941609576751866,-0.21543083908934751,0
0.06855501875829983,-0.9359756177088704,0
0.8186590106972228,-0.30240000357055785,0
-0.5741363573967933,-0.5971288360716164,0
1.0257890047412075,-0.31926761774869133,0
0.5216502743882846,-0.6286947221356753,0
-0.7497721526622376,-0.18828112830782473,0
0.17837362302903614,-0.8169641332854862,0
0.7176962771727416,-0.5061978623139107,0
-0.39839536974777034,-0.5628829330185703,0
-0.9397240795113162,0.1474015371915416,0
-0.6273559923085276,-0.6176410204767877,0
0.46898581076339874,-0.841003823016905,0
-0.21318086910329637,-0.8138303638185567,0
-0.48369057509635754,-0.7765040005113338,0
-0.8759235891707433,-0.2373630930321527,0
-0.09344323817041156,-0.8598771812585113,0
0.8561935161957998,-0.3126203332797503,0
-0.5408741319169794,-0.6022747185523261,0
-0.34539965234153525,-0.7123403431907793,0
0.09285708313984542,-0.7034342322761515,0
0.6765261950338174,-0.6302110565722592,0
1.1678894374422755,-0.06378594632957141,0
-0.6969559947408839,-0.5763386740827411,0
0.49194450503387077,-0.6417910832954737,0
-0.7818282180386046,-0.18588848904642702,0
-0.6777463541300699,-0.3200469553547692,0
-0.34640721489309,-0.6973355347307201,0
0.5873841508967778,-0.7626504274940626,0
-0.6161504674091235,-0.5119879489180459,0
0.5726302416419863,-0.6177793546242341,0
0.9167933478836877,0.14210745500843358,0
-0.8272777921357316,0.02520587506011074,0
1.138592752107026,-0.048509298145850976,0
-0.8769444146124636,-0.3529131104792605,0
0.7554699644755974,-0.4574107262266231,0
0.5560039271988556,-0.9516570135770458,0
0.5171127442960121,-0.6016248346198361,0
0.4805802554394355,-0.7140069462865742,0
-0.3544968107171071,-0.6911560075664016,0
-0.07375168444175317,-0.7580385037930343,0
0.9545410313231811,-0.4631145791793944,0
-0.09887199008351599,-0.8628939854887356,0
-0.3854081912251398,-0.778700103331915,0
-0.6007809393836576,-0.49106730420780104,0
-0.2920285723092102,-0.9094575174724082,0
0.5623769717332415,-0.5483800873986329,0
-0.5427926561298906,-0.49003159558140236,0
-0.9012840030685906,-0.2408682359858909,0
0.4413492746812083,-0.4647448189425615,0
0.8767852617116855,-0.34124985248196515,0
0.1516701565069668,-0.8207392605213535,0
0.22724064588370585,-0.7767720841890308,0
-0.33201563588042626,-0.635814333458882,0
0.46784800852767716,-0.6527377952349754,0
0.912816322626612,-0.41743986536216504,0
-0.19914237869374896,-0.7671622474868011,0
-0.8667025504164936,0.09581782705503966,0
0.1760089394978458,-0.78747897159871,0
0.008069852043884551,-0.7212325570409315,0
0.2828101558876278,-0.9316144755909201,0
-0.06723218737539194,-0.6888081676205333,0
0.9073120129228845,-0.08307400041985574,0
0.8761933925021049,-0.3450986473478749,0
0.009336758697014447,-0.8184275356064235,0
0.7852190345387394,-0.21522247141738704,0
-0.2986916737504762,-0.7162437638875759,0
0.4467783639918367,-0.8092443046210458,0
1.043911891561352,-0.22002180422812034,0
-0.37376594592106416,-0.6436413589561947,0
